ID,BOLSISTA,SINALIZADOR_INGRESSANTE,ANOS_PM,ANO_PESQUISA,INDE,IAA,IEG,IPS,IDA,IPP,IPV,IAN,INSTITUICAO_ENSINO_ALUNO,FASE,TURMA,PEDRA,PONTO_VIRADA
390,0,0,1,2020,7.425,8.333,5.3,7.5,7.667,7.708,7.389,10.0,Escola Pública,5,A,Ametista,0
393,0,0,3,2020,7.213,9.0,7.5,6.875,4.25,7.083,7.833,10.0,Escola Pública,2,F,Ágata,0
394,1,0,4,2020,5.935,7.5,5.3,5.0,6.333,6.25,6.167,5.0,Rede Decisão/União,4,F,Quartzo,0
396,0,0,1,2020,7.455,7.5,9.1,7.5,8.0,8.125,6.111,5.0,Escola Pública,4,A,Ametista,0
397,1,0,4,2020,7.688,9.167,9.5,4.375,6.667,7.5,6.75,10.0,Rede Decisão/União,3,B,Ametista,0
399,0,1,0,2020,4.234,0.0,4.6,6.875,0.0,7.708,6.778,5.0,Escola Pública,2,P,Quartzo,0
400,0,0,1,2020,4.864,9.0,4.3,3.75,0.0,7.292,7.5,5.0,Escola Pública,1,C,Quartzo,0
401,0,0,1,2020,8.41,9.583,9.9,7.5,6.167,7.969,8.458,10.0,Escola Pública,3,L,Ametista,0
404,1,0,4,2020,8.319,10.0,9.9,4.375,6.667,8.594,8.542,10.0,Rede Decisão/União,3,L,Ametista,0
406,0,0,2,2020,7.979,9.0,8.8,7.5,9.5,7.188,7.25,5.0,Escola Pública,1,D,Ametista,0
407,1,0,2,2020,8.289,5.833,9.9,5.0,7.667,8.594,9.167,10.0,Rede Decisão/União,3,L,Ametista,1
408,0,1,0,2020,9.317,9.0,10.0,10.0,10.0,7.5,8.333,10.0,Escola Pública,0,C,Topázio,0
414,0,0,1,2020,5.774,6.917,8.0,7.5,0.0,8.542,6.889,5.0,Escola Pública,2,P,Quartzo,0
416,0,0,2,2020,7.78,9.0,9.7,6.25,7.0,7.708,8.222,5.0,Escola Pública,2,G,Ametista,0
421,0,0,2,2020,7.137,9.583,5.9,7.5,7.667,7.656,7.25,5.0,Escola Pública,3,A,Ágata,0
424,0,0,3,2020,7.912,9.0,8.8,7.5,9.0,7.188,7.417,5.0,Escola Pública,1,G,Ametista,0
425,0,0,1,2020,7.132,8.75,6.2,7.5,7.333,6.667,5.667,10.0,Escola Pública,3,H,Ágata,0
426,0,1,0,2020,6.646,8.0,6.5,7.5,5.0,7.292,7.833,5.0,Escola Pública,1,K,Ágata,0
431,0,1,0,2020,6.814,9.5,9.8,6.875,8.5,2.5,3.833,5.0,Escola Pública,0,F,Ágata,0
435,0,1,0,2020,7.313,7.5,8.8,7.5,5.333,8.75,8.056,5.0,Escola Pública,4,B,Ametista,0
437,0,0,2,2020,7.808,10.0,8.5,7.5,5.5,7.917,7.333,10.0,Escola Pública,1,C,Ametista,0
439,0,0,2,2020,4.931,9.583,3.6,7.5,0.0,7.917,6.056,5.0,Escola Pública,4,L,Quartzo,0
441,0,0,1,2020,7.599,9.5,7.4,6.25,8.5,5.0,6.722,10.0,Escola Pública,2,J,Ametista,0
442,0,1,0,2020,8.217,8.5,10.0,7.5,9.5,7.5,7.333,5.0,Escola Pública,0,F,Ametista,0
443,0,0,1,2020,7.671,8.5,9.7,7.5,6.0,8.75,7.778,5.0,Escola Pública,2,P,Ametista,0
445,0,1,0,2020,6.662,9.0,6.3,7.5,4.75,7.188,7.917,5.0,Escola Pública,1,M,Ágata,0
447,0,0,1,2020,7.0,8.5,10.0,5.0,9.5,2.5,5.0,5.0,Escola Pública,0,G,Ágata,0
448,0,0,1,2020,7.511,9.5,8.9,9.375,1.5,8.542,8.444,10.0,Escola Pública,2,R,Ametista,0
449,0,0,1,2020,8.746,9.5,9.2,7.5,10.0,7.5,7.278,10.0,Escola Pública,1,N,Topázio,0
450,0,0,1,2020,6.957,7.917,6.4,7.5,6.667,8.438,7.292,5.0,Escola Pública,4,E,Ágata,0
451,0,0,2,2020,7.322,9.0,8.0,6.25,4.5,7.083,7.944,10.0,Escola Pública,1,E,Ametista,0
453,0,0,1,2020,5.683,8.5,6.1,7.5,0.0,8.125,7.75,5.0,Escola Pública,1,G,Quartzo,0
455,0,0,1,2020,8.586,9.5,9.3,7.5,7.0,7.708,9.278,10.0,Escola Pública,2,F,Topázio,1
457,0,1,0,2020,5.912,8.0,7.1,5.625,0.0,5.625,7.833,10.0,Escola Pública,1,J,Quartzo,0
458,0,1,0,2020,5.536,8.5,6.2,7.5,0.0,7.292,7.333,5.0,Escola Pública,1,C,Quartzo,0
459,0,0,1,2020,5.938,6.667,6.9,3.125,3.667,8.125,7.667,5.0,Escola Pública,5,L,Quartzo,0
460,0,0,4,2020,8.114,9.583,9.0,4.375,6.333,8.594,8.958,10.0,Escola Pública,5,G,Ametista,1
462,0,1,0,2020,7.248,7.917,8.2,7.5,6.0,8.333,7.667,5.0,Escola Pública,5,B,Ágata,0
463,1,0,3,2020,8.291,8.75,9.7,5.0,8.0,8.594,7.583,10.0,Rede Decisão/União,3,L,Ametista,0
464,0,1,0,2020,6.841,9.583,8.4,7.5,0.0,8.75,7.889,10.0,Escola Pública,4,B,Ágata,0
466,0,0,3,2020,5.782,0.0,6.5,6.25,5.167,7.656,7.792,5.0,Escola Pública,6,A,Quartzo,0
467,0,0,1,2020,6.623,9.5,7.5,6.875,3.75,7.188,7.583,5.0,Escola Pública,2,M,Ágata,0
468,0,0,2,2020,7.426,9.5,7.5,5.0,9.0,6.875,7.444,5.0,Escola Pública,1,N,Ametista,0
469,1,0,4,2020,8.347,8.75,9.1,6.875,8.0,7.812,7.917,10.0,Rede Decisão/União,3,A,Ametista,0
472,0,1,0,2020,8.223,9.0,8.9,7.5,9.5,7.708,8.111,5.0,Escola Pública,1,K,Ametista,0
473,0,0,2,2020,7.809,9.5,7.7,6.875,10.0,6.875,7.222,5.0,Escola Pública,1,E,Ametista,0
474,0,0,1,2020,8.034,9.5,8.3,7.5,9.5,7.292,7.722,5.0,Escola Pública,1,H,Ametista,0
476,0,0,1,2020,8.101,8.333,9.1,6.25,7.167,7.812,8.042,10.0,Escola Pública,7,B,Ametista,0
477,0,0,1,2020,5.791,9.0,5.9,5.0,2.75,7.5,7.056,5.0,Escola Pública,2,L,Quartzo,0
478,0,1,0,2020,6.578,9.5,9.3,7.5,2.0,7.292,6.944,5.0,Escola Pública,2,G,Ágata,0
482,0,0,4,2020,8.342,10.0,9.6,7.5,8.0,9.167,8.278,5.0,Escola Pública,2,E,Ametista,0
483,1,0,2,2020,8.374,9.5,9.6,5.0,8.0,7.708,8.167,10.0,Rede Decisão/União,2,E,Ametista,0
484,1,0,4,2020,5.703,9.583,0.0,3.125,7.8,0.0,0.0,10.0,FIAP,8,A,Quartzo,0
486,0,0,1,2020,5.863,9.0,9.0,5.0,0.5,5.625,7.5,5.0,Escola Pública,2,B,Quartzo,0
487,0,0,1,2020,8.781,9.5,10.0,7.5,10.0,7.812,6.5,10.0,Escola Pública,0,G,Topázio,0
488,0,0,1,2020,6.512,10.0,4.2,6.875,5.667,7.292,5.611,10.0,Escola Pública,3,R,Ágata,0
490,1,0,4,2020,8.003,9.583,8.5,6.875,8.667,7.656,8.292,5.0,Rede Decisão/União,3,B,Ametista,0
491,0,0,1,2020,6.662,8.5,2.3,7.5,10.0,7.188,6.917,5.0,Escola Pública,1,F,Ágata,0
492,0,0,2,2020,7.602,6.667,8.1,7.5,5.833,7.656,8.167,10.0,Escola Pública,7,A,Ametista,0
495,1,0,1,2020,8.652,7.917,10.0,7.5,8.4,0.0,0.0,10.0,FIAP,8,A,Ametista,0
496,1,0,2,2020,8.689,10.0,9.5,7.5,7.667,7.969,8.542,10.0,Rede Decisão/União,3,B,Topázio,0
499,1,0,3,2020,8.309,9.5,8.7,10.0,9.0,7.188,8.0,5.0,Rede Decisão/União,1,B,Ametista,0
500,0,0,1,2020,7.772,9.167,8.5,7.5,4.833,7.969,8.208,10.0,Escola Pública,6,A,Ametista,0
502,0,0,2,2020,8.179,8.75,8.5,7.5,6.667,8.542,8.333,10.0,Escola Pública,4,L,Ametista,0
503,0,1,0,2020,7.233,9.0,10.0,7.5,5.75,2.5,5.917,10.0,Escola Pública,0,B,Ágata,0
507,0,0,4,2020,8.009,9.583,8.8,5.0,7.667,8.125,7.222,10.0,Escola Pública,3,E,Ametista,0
509,0,0,2,2020,8.216,7.917,9.5,7.5,6.333,7.656,8.708,10.0,Escola Pública,7,A,Ametista,1
512,0,0,1,2020,8.303,8.75,10.0,4.375,8.333,9.792,9.222,5.0,Escola Pública,3,C,Ametista,1
513,0,1,0,2020,8.734,7.417,9.4,7.5,10.0,8.125,7.75,10.0,Escola Pública,1,G,Topázio,0
515,0,0,1,2020,7.521,6.667,9.1,6.875,6.333,7.969,6.417,10.0,Escola Pública,5,G,Ametista,0
517,0,1,0,2020,6.953,9.167,3.1,7.5,6.333,8.333,7.833,10.0,Escola Pública,5,B,Ágata,0
518,1,0,1,2020,8.32,8.75,9.2,7.5,7.333,7.969,7.958,10.0,Rede Decisão/União,6,A,Ametista,0
520,0,0,2,2020,8.173,7.417,9.6,6.25,6.0,8.75,9.056,10.0,Escola Pública,2,N,Ametista,1
521,0,0,2,2020,8.647,8.5,8.5,10.0,10.0,8.75,8.611,5.0,Escola Pública,1,E,Topázio,0
522,0,0,2,2020,7.495,8.5,9.3,7.5,6.5,7.188,7.583,5.0,Escola Pública,1,A,Ametista,0
524,0,1,0,2020,8.363,9.0,10.0,7.5,9.5,8.125,7.5,5.0,Escola Pública,0,F,Ametista,0
527,1,0,3,2020,7.903,9.167,8.5,6.875,6.667,8.906,9.375,5.0,Rede Decisão/União,5,F,Ametista,1
530,0,1,0,2020,5.045,9.0,3.3,7.5,0.0,7.188,7.583,5.0,Escola Pública,1,M,Quartzo,0
531,0,0,1,2020,7.579,8.333,9.8,7.5,5.0,7.917,8.722,5.0,Escola Pública,4,A,Ametista,1
533,0,0,1,2020,5.636,9.5,6.7,6.875,0.0,7.917,6.833,5.0,Escola Pública,2,C,Quartzo,0
534,0,0,1,2020,8.306,9.0,10.0,6.25,10.0,7.812,7.5,5.0,Escola Pública,0,H,Ametista,0
535,0,0,1,2020,6.958,9.0,8.5,5.625,7.5,5.625,7.417,2.5,Escola Pública,1,M,Ágata,0
540,0,0,2,2020,7.483,8.5,8.1,7.5,7.0,8.125,7.75,5.0,Escola Pública,1,G,Ametista,0
541,0,0,1,2020,9.098,9.167,9.9,6.875,9.667,7.917,8.944,10.0,Escola Pública,3,F,Topázio,1
544,0,0,1,2020,6.706,9.5,7.6,3.75,5.5,7.5,7.556,5.0,Escola Pública,2,R,Ágata,0
545,0,1,0,2020,6.743,8.5,6.9,7.5,5.0,7.292,7.667,5.0,Escola Pública,1,J,Ágata,0
546,0,0,2,2020,4.929,8.333,5.4,3.125,4.667,5.417,4.889,2.5,Escola Pública,5,L,Quartzo,0
547,0,0,2,2020,7.276,8.333,6.6,5.0,6.0,8.333,7.944,10.0,Escola Pública,4,L,Ágata,0
549,0,0,3,2020,4.583,7.5,1.7,4.375,0.0,7.969,6.292,10.0,Escola Pública,3,M,Quartzo,0
552,0,0,1,2020,5.73,0.0,8.7,6.875,3.0,7.917,7.056,5.0,Escola Pública,2,P,Quartzo,0
555,0,0,1,2020,7.817,8.5,9.5,7.5,7.5,7.5,7.833,5.0,Escola Pública,1,J,Ametista,0
557,0,0,2,2020,7.702,9.5,8.5,6.25,7.5,8.438,7.917,5.0,Escola Pública,2,M,Ametista,0
559,0,0,1,2020,5.866,8.5,4.3,7.5,4.0,6.562,7.25,5.0,Escola Pública,2,H,Quartzo,0
560,0,0,1,2020,6.856,8.917,5.3,7.5,7.5,6.875,7.333,5.0,Escola Pública,1,N,Ágata,0
561,0,0,1,2020,6.012,7.5,5.5,7.5,1.167,8.125,6.833,10.0,Escola Pública,3,F,Quartzo,0
562,0,0,1,2020,8.357,8.0,9.7,7.5,6.25,9.167,8.5,10.0,Escola Pública,2,L,Ametista,0
564,0,0,1,2020,7.289,9.583,4.0,5.0,9.0,7.969,7.167,10.0,Escola Pública,3,A,Ametista,0
568,0,0,3,2020,7.725,8.333,9.7,7.5,7.333,8.125,7.111,5.0,Escola Pública,3,F,Ametista,0
569,0,1,0,2020,9.233,9.5,10.0,7.5,10.0,7.5,8.917,10.0,Escola Pública,0,B,Topázio,1
570,0,0,1,2020,7.682,9.0,6.3,7.5,10.0,7.5,7.611,5.0,Escola Pública,1,R,Ametista,0
574,0,0,1,2020,7.638,9.583,8.4,6.875,7.667,8.125,7.333,5.0,Escola Pública,5,G,Ametista,0
577,0,0,1,2020,5.296,7.5,5.0,7.5,0.0,7.292,7.833,5.0,Escola Pública,1,K,Quartzo,0
579,0,0,3,2020,7.842,9.0,8.5,6.25,6.5,5.0,9.083,10.0,Escola Pública,2,H,Ametista,1
581,0,0,2,2020,4.741,8.75,1.9,7.5,0.0,7.917,7.222,5.0,Escola Pública,4,B,Quartzo,0
583,0,0,1,2020,7.424,7.083,6.2,6.875,7.667,7.969,7.292,10.0,Escola Pública,4,E,Ametista,0
585,0,0,2,2020,6.519,9.0,8.0,4.375,6.0,5.208,8.056,2.5,Escola Pública,1,E,Ágata,0
586,0,1,0,2020,7.983,8.5,8.1,7.5,10.0,7.292,7.667,5.0,Escola Pública,1,K,Ametista,0
588,0,0,1,2020,8.665,10.0,10.0,7.5,7.5,7.812,8.167,10.0,Escola Pública,0,E,Topázio,0
589,0,0,1,2020,7.393,8.417,8.3,7.5,8.0,5.417,7.5,5.0,Escola Pública,1,J,Ametista,0
594,0,1,0,2020,7.966,9.0,8.8,6.875,9.0,7.292,7.944,5.0,Escola Pública,1,K,Ametista,0
597,0,0,1,2020,5.839,6.25,3.7,5.625,5.5,5.781,6.167,10.0,Escola Pública,7,B,Quartzo,0
598,0,0,1,2020,6.027,9.583,7.0,7.5,1.667,7.188,6.833,5.0,Escola Pública,4,E,Quartzo,0
599,1,0,1,2020,6.567,7.917,0.0,6.875,8.5,0.0,0.0,10.0,UNISA,8,A,Ágata,0
601,0,0,1,2020,5.284,0.0,5.1,6.875,2.667,7.344,6.542,10.0,Escola Pública,6,B,Quartzo,0
602,0,0,1,2020,6.199,3.5,9.4,4.375,8.0,7.812,3.25,5.0,Escola Pública,0,D,Ágata,0
603,0,0,2,2020,6.069,6.333,8.1,5.0,3.0,6.042,8.056,5.0,Escola Pública,1,R,Quartzo,0
604,1,0,2,2020,8.47,8.75,9.7,7.5,7.333,7.969,8.208,10.0,Rede Decisão/União,7,B,Ametista,0
605,0,0,3,2020,7.342,9.0,7.1,7.5,8.0,7.5,7.111,5.0,Escola Pública,2,E,Ametista,0
606,0,0,2,2020,7.556,9.167,9.6,6.25,6.667,7.031,7.792,5.0,Escola Pública,5,F,Ametista,0
608,0,0,3,2020,7.581,7.917,6.3,6.875,7.0,8.75,7.833,10.0,Escola Pública,4,A,Ametista,0
609,1,1,0,2020,6.57,8.75,0.0,6.875,8.3,0.0,0.0,10.0,UNISA,8,A,Ágata,0
611,1,0,4,2020,7.457,9.167,8.5,5.625,5.667,7.031,7.208,10.0,Rede Decisão/União,7,A,Ametista,0
613,0,0,2,2020,6.561,9.5,8.4,5.0,4.0,5.417,7.944,5.0,Escola Pública,1,J,Ágata,0
614,0,0,2,2020,5.504,0.0,3.0,6.875,5.333,7.5,7.0,10.0,Escola Pública,6,B,Quartzo,0
615,0,0,1,2020,9.617,9.0,10.0,7.5,10.0,10.0,9.833,10.0,Escola Pública,0,B,Topázio,1
616,0,0,1,2020,7.748,10.0,8.7,7.5,6.0,8.75,8.417,5.0,Escola Pública,7,B,Ametista,0
618,0,0,3,2020,4.515,9.5,4.0,4.375,0.0,6.667,7.056,2.5,Escola Pública,2,G,Quartzo,0
619,0,0,1,2020,7.741,9.0,9.7,7.5,4.5,7.292,7.611,10.0,Escola Pública,2,N,Ametista,0
622,0,0,2,2020,6.487,10.0,4.2,7.5,5.333,7.083,5.611,10.0,Escola Pública,3,H,Ágata,0
624,0,0,1,2020,5.227,7.5,3.4,2.5,6.667,6.25,5.444,5.0,Escola Pública,3,H,Quartzo,0
625,0,0,1,2020,5.785,8.5,7.3,6.25,0.0,7.5,8.0,5.0,Escola Pública,1,F,Quartzo,0
626,0,0,3,2020,7.049,7.917,6.0,7.5,5.667,7.656,7.042,10.0,Escola Pública,3,M,Ágata,0
629,1,0,2,2020,7.017,9.167,0.0,7.5,9.0,0.0,0.0,10.0,FIAP,8,A,Ágata,0
630,1,0,2,2020,6.89,8.75,0.0,6.875,9.1,0.0,0.0,10.0,FIAP,8,A,Ágata,0
631,0,0,2,2020,6.278,9.5,8.5,3.125,3.5,6.042,7.556,5.0,Escola Pública,2,R,Ágata,0
634,1,0,2,2020,6.147,6.917,7.1,4.375,7.5,2.812,6.583,5.0,Escola João Paulo II,1,D,Ágata,0
635,0,0,3,2020,6.005,6.25,6.7,4.375,4.333,7.188,5.083,10.0,Escola Pública,5,G,Quartzo,0
636,0,0,1,2020,5.708,7.083,3.7,7.5,6.0,6.875,5.611,5.0,Escola Pública,5,A,Quartzo,0
638,0,0,1,2020,6.907,9.0,9.2,5.0,8.5,2.5,6.083,5.0,Escola Pública,1,G,Ágata,0
639,0,0,1,2020,6.068,7.917,5.7,7.5,1.5,7.083,6.889,10.0,Escola Pública,2,F,Quartzo,0
640,0,0,1,2020,7.159,8.333,8.0,7.5,4.667,8.594,8.417,5.0,Escola Pública,7,B,Ágata,0
642,0,0,1,2020,8.004,7.5,6.7,7.5,10.0,7.083,7.278,10.0,Escola Pública,1,N,Ametista,0
644,0,0,2,2020,8.626,9.5,8.6,8.75,10.0,7.812,9.0,5.0,Escola Pública,1,B,Topázio,1
645,0,1,0,2020,8.6,9.0,10.0,7.5,9.5,7.5,6.5,10.0,Escola Pública,0,A,Topázio,0
646,0,0,1,2020,7.811,8.0,8.4,7.5,8.5,5.312,6.75,10.0,Escola Pública,2,D,Ametista,0
647,0,0,2,2020,7.201,8.5,8.2,5.0,7.5,6.667,7.722,5.0,Escola Pública,1,R,Ágata,0
648,0,0,1,2020,6.569,7.917,6.2,7.5,5.0,6.875,5.5,10.0,Escola Pública,3,H,Ágata,0
655,0,1,0,2020,8.47,8.5,9.4,7.5,9.0,6.458,7.722,10.0,Escola Pública,1,R,Ametista,0
657,0,0,1,2020,8.777,9.0,9.6,7.5,8.5,8.958,8.056,10.0,Escola Pública,2,P,Topázio,0
659,0,0,1,2020,5.833,7.917,5.7,7.5,0.0,7.344,7.083,10.0,Escola Pública,3,B,Quartzo,0
661,1,0,3,2020,8.262,9.167,9.1,7.5,7.0,7.5,8.125,10.0,Rede Decisão/União,7,B,Ametista,0
663,0,0,2,2020,7.377,9.0,8.5,6.25,9.0,4.688,6.917,5.0,Escola Pública,1,D,Ametista,0
664,1,0,1,2020,9.219,9.583,10.0,10.0,9.333,9.167,9.889,5.0,Rede Decisão/União,4,A,Topázio,1
666,0,0,2,2020,3.831,5.833,0.4,7.5,0.0,4.844,4.667,10.0,Escola Pública,7,A,Quartzo,0
668,0,1,0,2020,7.728,9.0,7.1,7.5,9.0,7.917,7.833,5.0,Escola Pública,1,K,Ametista,0
670,0,1,0,2020,8.196,8.75,7.5,9.375,8.0,9.167,9.333,5.0,Escola Pública,5,A,Ametista,1
671,0,0,2,2020,7.561,8.5,6.0,7.5,10.0,7.5,7.556,5.0,Escola Pública,1,E,Ametista,0
672,0,0,2,2020,7.71,9.0,9.6,6.25,4.5,7.812,7.917,10.0,Escola Pública,1,M,Ametista,0
676,0,0,2,2020,3.926,4.583,1.9,3.75,0.0,8.125,7.0,5.0,Escola Pública,5,A,Quartzo,0
677,0,0,1,2020,7.755,9.5,9.1,6.25,9.0,3.438,8.583,5.0,Escola Pública,1,A,Ametista,0
678,0,0,1,2020,4.722,0.0,4.5,7.5,0.0,7.5,6.611,10.0,Escola Pública,2,F,Quartzo,0
680,0,0,1,2020,7.079,7.5,7.6,5.625,6.5,6.719,6.375,10.0,Escola Pública,7,B,Ágata,0
681,0,0,2,2020,5.649,8.0,7.9,5.0,1.25,4.688,7.75,5.0,Escola Pública,2,H,Quartzo,0
682,0,1,0,2020,8.139,9.0,9.6,7.5,9.0,7.188,7.75,5.0,Escola Pública,1,A,Ametista,0
683,0,0,1,2020,7.302,6.917,9.8,5.0,10.0,2.5,7.0,5.0,Escola Pública,0,G,Ametista,0
684,0,0,2,2020,7.867,10.0,8.1,7.5,9.5,5.417,7.778,5.0,Escola Pública,1,R,Ametista,0
685,0,0,1,2020,7.73,8.5,9.9,7.5,9.5,2.5,5.0,10.0,Escola Pública,0,F,Ametista,0
686,0,0,2,2020,7.768,10.0,8.6,5.0,9.0,7.812,7.333,5.0,Escola Pública,0,D,Ametista,0
688,0,0,2,2020,6.894,6.25,7.6,5.625,4.667,7.031,7.75,10.0,Escola Pública,7,B,Ágata,0
689,1,0,3,2020,7.777,9.0,9.3,5.0,5.5,5.0,9.583,10.0,Rede Decisão/União,2,B,Ametista,1
691,0,0,1,2020,7.694,7.0,9.2,6.25,9.0,7.292,7.5,5.0,Escola Pública,1,C,Ametista,0
693,0,1,0,2020,8.25,8.5,10.0,7.5,10.0,2.5,7.0,10.0,Escola Pública,0,H,Ametista,0
695,0,1,0,2020,8.631,9.0,10.0,7.5,9.0,7.812,7.0,10.0,Escola Pública,0,C,Topázio,0
696,0,0,1,2020,7.778,7.5,9.6,7.5,6.5,7.917,8.833,5.0,Escola Pública,2,G,Ametista,1
698,0,1,0,2020,7.009,7.083,8.8,5.625,5.333,8.333,7.889,5.0,Escola Pública,5,B,Ágata,0
699,0,0,1,2020,6.793,9.0,4.7,7.5,6.5,7.917,8.056,5.0,Escola Pública,2,P,Ágata,0
700,0,0,1,2020,6.966,9.0,6.9,7.5,4.5,7.917,6.222,10.0,Escola Pública,2,F,Ágata,0
702,0,0,1,2020,8.818,8.5,9.5,7.5,10.0,7.292,7.944,10.0,Escola Pública,1,E,Topázio,0
703,0,0,1,2020,8.34,8.5,9.9,7.5,9.5,8.438,7.583,5.0,Escola Pública,2,D,Ametista,0
704,0,0,2,2020,7.59,9.0,9.7,7.5,3.5,7.5,7.75,10.0,Escola Pública,2,D,Ametista,0
707,0,0,1,2020,7.794,9.0,8.7,7.5,8.0,7.708,7.667,5.0,Escola Pública,2,C,Ametista,0
708,0,0,1,2020,8.005,8.5,8.1,7.5,10.0,7.292,7.778,5.0,Escola Pública,1,H,Ametista,0
710,1,0,2,2020,8.432,9.5,8.2,6.25,9.0,7.5,8.333,10.0,Rede Decisão/União,2,B,Ametista,0
712,0,1,0,2020,7.589,8.5,8.6,7.5,7.5,7.188,7.75,5.0,Escola Pública,1,B,Ametista,0
713,0,0,1,2020,6.067,5.833,6.8,7.5,1.5,5.625,7.556,10.0,Escola Pública,2,J,Quartzo,0
714,0,0,2,2020,5.55,7.5,2.7,4.375,4.5,6.562,6.333,10.0,Escola Pública,7,A,Quartzo,0
716,0,0,1,2020,7.709,9.0,9.9,7.5,3.5,8.125,7.833,10.0,Escola Pública,2,G,Ametista,0
718,0,0,1,2020,5.547,9.0,7.4,4.375,0.0,7.292,7.5,5.0,Escola Pública,2,N,Quartzo,0
719,0,0,3,2020,5.688,8.0,5.4,4.375,1.5,7.708,6.5,10.0,Escola Pública,2,F,Quartzo,0
720,0,0,1,2020,6.325,6.25,7.3,6.25,4.0,7.708,7.722,5.0,Escola Pública,5,L,Ágata,0
721,0,0,1,2020,5.66,7.5,7.3,5.0,4.0,2.5,7.0,5.0,Escola Pública,1,G,Quartzo,0
724,0,0,1,2020,7.862,6.917,9.4,7.5,6.0,7.292,8.056,10.0,Escola Pública,2,R,Ametista,0
725,0,0,2,2020,6.731,9.0,3.3,5.0,7.0,6.875,7.917,10.0,Escola Pública,2,M,Ágata,0
731,0,0,1,2020,6.438,9.167,7.8,3.125,4.333,7.708,7.556,5.0,Escola Pública,5,L,Ágata,0
732,0,0,2,2020,7.851,7.917,7.0,7.5,7.667,8.542,7.611,10.0,Escola Pública,4,L,Ametista,0
733,0,0,2,2020,7.045,8.5,7.9,8.125,2.5,7.188,7.917,10.0,Escola Pública,2,M,Ágata,0
737,0,0,1,2020,8.07,8.5,9.6,7.5,6.5,7.5,7.5,10.0,Escola Pública,2,N,Ametista,0
738,0,0,2,2020,7.458,7.5,9.0,6.875,6.0,8.542,8.333,5.0,Escola Pública,2,R,Ametista,0
739,1,0,4,2020,8.704,10.0,7.3,10.0,8.333,8.438,8.667,10.0,Rede Decisão/União,3,A,Topázio,1
740,0,1,0,2020,7.94,8.0,9.4,8.125,10.0,7.812,5.833,5.0,Escola Pública,0,D,Ametista,0
743,1,1,0,2020,7.993,9.0,9.8,5.0,10.0,2.5,6.917,10.0,Rede Decisão/União,0,H,Ametista,0
744,0,0,1,2020,5.075,5.417,4.6,5.0,2.667,6.719,7.042,5.0,Escola Pública,6,C,Quartzo,0
745,0,0,1,2020,5.955,8.75,5.7,7.5,2.0,8.125,7.389,5.0,Escola Pública,4,L,Quartzo,0
746,1,0,2,2020,8.891,9.0,9.1,7.5,9.0,8.542,8.833,10.0,Rede Decisão/União,2,F,Topázio,1
747,0,0,1,2020,8.154,7.917,9.1,5.625,8.0,7.969,7.917,10.0,Escola Pública,3,B,Ametista,0
749,0,0,2,2020,6.503,9.583,3.7,7.5,5.333,8.542,5.667,10.0,Escola Pública,4,L,Ágata,0
750,0,1,0,2020,5.549,9.583,6.4,6.875,0.0,8.125,6.556,5.0,Escola Pública,4,B,Quartzo,0
753,0,0,1,2020,6.485,7.917,6.6,7.5,2.333,8.125,6.722,10.0,Escola Pública,3,E,Ágata,0
755,0,0,3,2020,7.735,7.917,7.5,5.0,8.0,8.438,7.5,10.0,Escola Pública,3,L,Ametista,0
756,0,0,1,2020,7.434,9.0,8.9,7.5,9.0,4.375,6.333,5.0,Escola Pública,2,B,Ametista,0
757,0,0,3,2020,6.24,5.417,4.3,7.5,4.667,7.969,6.792,10.0,Escola Pública,3,A,Ágata,0
758,0,1,0,2020,7.436,9.0,7.5,7.5,4.25,7.917,8.222,10.0,Escola Pública,2,L,Ametista,0
760,0,1,0,2020,8.641,9.0,9.8,7.5,10.0,7.812,6.25,10.0,Escola Pública,0,G,Topázio,0
766,0,1,0,2020,6.824,8.75,7.4,7.5,3.667,8.75,8.056,5.0,Escola Pública,4,B,Ágata,0
767,0,0,2,2020,7.097,9.167,5.0,7.5,7.0,7.969,6.167,10.0,Escola Pública,3,L,Ágata,0
768,1,0,3,2020,7.727,7.917,9.9,4.375,7.667,7.292,8.778,5.0,Rede Decisão/União,3,G,Ametista,1
773,0,0,4,2020,7.855,9.0,5.6,7.5,9.5,8.958,8.944,5.0,Escola Pública,2,E,Ametista,1
776,0,1,0,2020,5.591,9.167,5.2,7.5,1.667,7.292,6.611,5.0,Escola Pública,3,R,Quartzo,0
777,0,0,1,2020,7.012,8.0,7.8,5.0,7.25,7.188,7.417,5.0,Escola Pública,1,D,Ágata,0
779,0,0,3,2020,6.48,8.75,3.9,7.5,4.0,7.5,7.625,10.0,Escola Pública,6,C,Ágata,0
780,0,1,0,2020,8.104,9.167,8.2,7.5,8.333,7.969,6.667,10.0,Escola Pública,3,M,Ametista,0
782,1,0,3,2020,8.436,8.75,8.7,9.375,5.667,9.167,9.167,10.0,Rede Decisão/União,5,B,Ametista,1
783,0,1,0,2020,6.996,8.5,8.0,7.5,4.5,8.125,7.917,5.0,Escola Pública,1,M,Ágata,0
785,0,0,1,2020,8.813,10.0,9.5,7.5,9.0,8.125,7.75,10.0,Escola Pública,2,B,Topázio,0
786,0,0,2,2020,5.065,7.5,1.9,7.5,3.0,7.188,6.833,5.0,Escola Pública,5,F,Quartzo,0
